1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
0.119928111,0.147905657,0.257956514,0.062836881,0.101529334,0.082998077,0.225369317,0.239236979,0.141103331,0.243760131,0.10484458,0.191302007,0.134781365,0.170804791,0.775385338,0.084517042,0.383420598,0.189817852,0.102470555,0.044413902,0.090153493,0.159030712,0.437564542,0.130530833,0.215188853,0.073908085,0.165117201,0.147023988,0.203922104,0.138638814,0.137593963,0.033305843,0.073515921,0.145332406,0.161906061,0.412070246,0.220063049,0.280615447,0.163569333,0.063977167,0.294898383,0.092236612,0.26119965,0.095921456,0.031699632,0.048711008,0.020017962,0.03672901,0.069188402,0.264058147,0.228269723,1,0.180625293,0.192756329,0.011275449,0.0631076,0.215811295,0.258307428,0.37303528,0.00314288,0.34827629,0.118417287,0.263715448,0.136937092,0.445796435,0.130234648,0.013132709,0.417515776,0.103057954,0.315270921,0.034049923,0.424422058,0.210391514,0.006990061,0.213823485,0.145359927,0.361038685,0.203315088,0.134476878,0.503973032,0.355577719,0.166995888,0.628709723,0.024074975,0.0240878,0.222662405,0.287535674,0.036757961,0.132496202,0.286709988,0.057028203,0.072614588,0.112692263,0.084836929,0.035000635,0.238419131,0.171183821,0.349885448,0.040640437,0.460039138,0.221213099,0.077144016,0.067641886,0.461488671,0.247182026,0.302207963,0.269422917,0.084917141,0.176225426,0.425681978,0.330847417,0.26625734,0.151772835,0.05927282,0.404300726,0.099417152,0.304259248,0.276212909,0.039265888,0.314152726,0.111768902,0.061786991,0.135049682,0.122193751,0.123017609,0.355902679,0.222095654,0.212739762,0.291991611,0.206195928,0.367107078,0.768702545,0.0347367,0.23807481,0.265684828,0.612206277,0.433658266,0.065210735,0.236301583,0.054364381,0.402753063,0.072664802,0.092616375,0.010592881,0.112709429,0.026764236,0.079179498,0.086449593,0.028129478,0.322073387,0.078454924,0.358261769,0.095616019,0.072168737,0.308498333,0.037719179,0.127991221,0.256077978,0.30153103,0.141733556,0.133611413,0.054386801,0.196340596,0.768824057,0.274759464,0.155430835,0.079889512,0.04234348,0.114832922,0.010275452,0.233631218,0.017975815,0.034481761,0.163788434,0.379497826,0.16034787,0.251220084,0.214201174,0.168869083,0.401763244,0.079071487,0.124653457,0.148706869,0.143763632,0.089616037,0.035586556,0.190505562,0.19841803
0.126498299,0.161953807,0.11334481,0.070016839,0.154816371,0.310422885,0.117151357,0.043885449,0.066538896,0.0171211,0.10398309,0.171155013,0.116348664,0.068997681,0.094362814,0.134029369,0.140026202,0.020343404,0.238387026,0.037496808,0.253852258,0.189643113,0.057829899,0.177872916,0.221760263,0.139496777,0.134838613,0.034846878,0.139589589,0.238398138,0.168680195,0.007641894,0.159320238,0.089868864,0.204403513,0.036675966,0.20650343,0.194998793,0.057095852,0.097987134,0.149725777,0.504902587,0.090858422,0.021016879,0.012443335,0.078182275,0.623179338,0.254320987,0.027055538,0.198477915,0.080230611,0.180625293,1,0.202127311,0.145951075,0.318286536,0.01084521,0.138842101,0.02612302,0.045435,0.13380589,0.10456941,0.088044893,0.120671707,0.37849336,0.042218091,0.187974004,0.096877051,0.209714267,0.073785985,0.125834207,0.106802178,0.030284597,0.160777338,0.121045116,0.00533367,0.047273366,0.227031595,0.16981001,0.407344781,0.095299571,0.012687935,0.082813796,0.030325302,0.247394609,0.217202347,0.199119382,0.170067799,0.145656642,0.21549908,0.282314985,0.211108206,0.257574749,0.115078485,0.230732801,0.13713786,0.34946759,0.010531439,0.082935401,0.012957633,0.102506424,0.05938225,0.064569723,0.019641916,0.070749135,0.138307985,0.168767375,0.502345853,0.165254354,0.062692578,0.008949413,0.131280883,0.140859216,0.128753984,0.597595916,0.198954243,0.513863981,0.048360094,0.194323222,0.309279969,0.14803801,0.131859956,0.021615759,0.120601909,0.206475919,0.460681243,0.157569927,0.072061898,0.045393699,0.008226475,0.086299678,0.048481786,0.443283546,0.006238983,0.065408309,0.010088871,0.118618434,0.100427694,0.159909549,0.294561478,0.010872207,0.017366497,0.182610369,0.125329893,0.103516725,0.211777205,0.176056763,0.205905504,0.119831386,0.186439735,0.174005543,0.121581773,0.058160098,0.144222707,0.003698046,0.324866096,0.108755925,0.050711392,0.229609818,0.156709348,0.410761034,0.244341982,0.063341762,0.031674496,0.261970033,0.029094768,0.231735008,0.172886462,0.229526778,0.375540257,0.018143776,0.172824025,0.101898453,0.11631217,0.081251739,0.183989012,0.013903598,0.117343466,0.155375101,0.016351193,0.110325336,0.007619847,0.092154978,0.068805017,0.287564622,0.121451624,0.134269851,0.035455695
0.069421417,0.534677477,0.111214085,0.094689242,0.013964305,0.085097732,0.086343083,0.408121152,0.008097665,0.045736527,0.012362093,0.819737771,0.14513314,0.240830863,0.313567805,0.043868796,0.124622931,0.143156086,0.193814573,0.088362926,0.264306099,0.17244346,0.423437719,0.260245892,0.3189799,0.198914431,0.5036658,0.257279537,0.671439486,0.295061685,0.059842637,0.257953866,0.119749848,0.001705275,0.188559521,0.175711383,0.077627858,0.057978257,0.069181268,0.088046758,0.196114285,0.184269717,0.472082107,0.144419108,0.141384728,0.275352568,0.245447519,0.282332335,0.069465065,0.63607493,0.067530864,0.192756329,0.202127311,1,0.022326467,0.248071175,0.15883776,0.157353777,0.29169895,0.0128913,0.383732025,0.313725118,0.15737945,0.109558283,0.06279831,0.037789195,0.10878723,0.020011883,0.02431782,0.434648906,0.043901,0.181869042,0.08368139,0.046502583,0.57812939,0.067591364,0.154221721,0.157854718,0.134986002,0.194108585,0.226664293,0.00592557,0.350199447,0.129698662,0.107807341,0.046375572,0.090514183,0.004583518,0.442084841,0.086993736,0.016624725,0.088822335,0.11103432,0.017075501,0.11918847,0.150028923,0.199406973,0.406491606,0.063928581,0.014561446,0.027151268,0.206610586,0.025438115,0.376386351,0.485109544,0.268484714,0.136558181,0.312870549,0.023495461,0.450529122,0.37390828,0.179946533,0.13818136,0.041449684,0.000606281,0.139770813,0.112244365,0.444955984,0.111717588,0.103139829,0.017119756,0.130822553,0.224008316,0.035814648,0.09806289,0.145491427,0.31959431,0.056949593,0.189629299,0.184644055,0.217840993,0.233183579,0.068946544,0.470780235,0.394711193,0.384077231,0.142500047,0.033126974,0.275326949,0.042540192,0.329755912,0.001866022,0.134758664,0.003393689,0.077637475,0.169805048,0.072834286,0.04855553,0.089784216,0.594294029,0.13674374,0.24812384,0.093340966,0.326806744,0.409427759,0.216837964,0.026177884,0.071358436,0.214111508,0.805749019,0.315410733,0.099627404,0.009146558,0.258735956,0.207867858,0.008471344,0.016244151,0.072176527,0.025761331,0.158209589,0.016311906,0.100283217,0.102213232,0.000815722,0.330775068,0.016788957,0.27023201,0.691321546,0.738630627,0.276930963,0.122546157,0.022943588,0.041671139,0.202653774,0.240410324,0.047662822,0.009122024,0.166848887
0.032084635,0.04034372,0.1926932,0.107400499,0.127190831,0.110046815,0.120952737,0.051536111,0.104022827,0.13873355,0.110964782,0.023751221,0.067248607,0.27262689,0.035061914,0.56920142,0.195634444,0.178130013,0.087052496,0.126615778,0.103413622,0.120770605,0.113536855,0.019698134,0.040560607,0.17923289,0.092955525,0.022987482,0.012429664,0.185011714,0.143595596,0.004809223,0.176265389,0.068600813,0.167062907,0.248880376,0.175905244,0.109401953,0.132534144,0.001038708,0.19669551,0.100806965,0.097347899,0.563019741,0.040734972,0.025721753,0.166917107,0.277463101,0.074993718,0.05639524,0.021979737,0.011275449,0.145951075,0.022326467,1,0.275533922,0.181680922,0.226318135,0.320744253,0.436120242,0.074300616,0.03205975,0.25200213,0.120647483,0.050860131,0.025072187,0.640920826,0.11125086,0.052585389,0.099365717,0.20405342,0.242126077,0.112761499,0.568265649,0.053624199,0.116955843,0.102792886,0.372604656,0.080900321,0.018735834,0.337671081,0.078343234,0.032521237,0.00959947,0.779354992,0.077964057,0.19184075,0.521616476,0.003490744,0.079004577,0.085417238,0.140672544,0.48181583,0.049286349,0.500639202,0.141391084,0.221521672,0.059251895,0.07352924,0.049336505,0.141555899,0.200371065,0.054004187,0.051851818,0.010592153,0.292207123,0.306969922,0.23805958,0.362582261,0.055523045,0.008646839,0.223115686,0.072373488,0.588607422,0.031057885,0.029461419,0.140281072,0.084041184,0.856700524,0.013859659,0.124793096,0.251560642,0.198639585,0.248795563,0.271088654,0.196034305,0.026675498,0.102719176,0.309793384,0.016898764,0.156634913,0.04996514,0.107153534,0.03167279,0.132987869,0.011235536,0.044731734,0.795763216,0.209562554,0.209974013,0.083175539,0.104107833,0.126933182,0.002941932,0.201545578,0.335649621,0.567162901,0.461833023,0.063319895,0.045745062,0.089404867,0.282462494,0.573824074,0.083794845,0.003996403,0.07896176,0.660425424,0.141465941,0.266343677,0.004189683,0.341157014,0.59915441,0.027023792,0.031087916,0.306201744,0.189441513,0.532222927,0.212340161,0.108173511,0.196640597,0.146753239,0.651559133,0.553117421,0.172109042,0.101042597,0.319867633,0.166494557,0.010526267,0.003953752,0.05090102,0.071157176,0.141251466,0.382626207,0.027030093,0.228200757,0.324213247,0.137794439,0.208387392
0.088174261,0.195399172,0.212293096,0.199746602,0.052406725,0.080954028,0.048169319,0.231342174,0.036537767,0.092624484,0.126667059,0.234567875,0.079625514,0.025425973,0.134455183,0.151596821,0.159432021,0.156333604,0.171347187,0.073176808,0.050511167,0.194565088,0.138423561,0.052244836,0.303986596,0.517054766,0.283731699,0.145396539,0.218256787,0.083384425,0.166745244,0.067303193,0.174544134,0.071969546,0.144179642,0.163814442,0.163235509,0.056605742,0.082583927,0.076103284,0.180738503,0.11121775,0.28933598,0.10266923,0.056764,0.105476323,0.282904555,0.238559602,0.01074385,0.27188364,0.075275463,0.0631076,0.318286536,0.248071175,0.275533922,1,0.293467465,0.164620486,0.155921713,0.177006964,0.190053546,0.133595048,0.412896742,0.009554637,0.038534956,0.015177971,0.248265155,0.213328834,0.030517339,0.164457509,0.183078103,0.078673595,0.196415291,0.211828659,0.225804763,0.162976888,0.049978977,0.325892938,0.082783016,0.144929476,0.277069543,0.030183298,0.19142006,0.089447078,0.30012546,0.052930095,0.114682949,0.229843566,0.129672329,0.16181793,0.116376553,0.445431166,0.277970085,0.078752222,0.196108945,0.024196782,0.186449053,0.21288566,0.045640821,0.160665425,0.087193644,0.036870876,0.119709799,0.158722702,0.203634946,0.061361247,0.275793754,0.314268022,0.156142998,0.153790642,0.168929001,0.321623651,0.006551519,0.137179121,0.082720617,0.251316776,0.26313965,0.270025188,0.294908836,0.098170482,0.234432149,0.117250957,0.25112204,0.158476977,0.231667286,0.271354874,0.217959834,0.024484292,0.532323187,0.217250537,0.016843437,0.122890855,0.224317861,0.112375032,0.134461658,0.194361315,0.029013492,0.204560523,0.037096435,0.323448863,0.158860525,0.238170584,0.319249504,0.054601863,0.165554916,0.189152528,0.233068899,0.181568436,0.270583043,0.309309155,0.177109883,0.379483957,0.15159133,0.176796943,0.153179183,0.026476793,0.259709301,0.034893638,0.196615313,0.208155946,0.427255368,0.349283739,0.031482513,0.142178449,0.187548623,0.057771778,0.28109519,0.218706058,0.023174151,0.521345889,0.09834894,0.225660681,0.202916114,0.101058568,0.183180427,0.20732023,0.063759411,0.181138179,0.213660961,0.281766427,0.106533077,0.105409664,0.294382816,0.088351391,0.470459134,0.037326806,0.024088886,0.06934358
0.140551616,0.210581872,0.729824849,0.010276886,0.270054515,0.138842544,0.117153886,0.257294768,0.283585445,0.453632954,0.519905685,0.118383064,0.036197466,0.121158791,0.231951439,0.158580987,0.273601057,0.245366857,0.157545843,0.118020411,0.24789568,0.278663027,0.16678484,0.074299984,0.286912129,0.040108444,0.322358038,0.312831483,0.134559745,0.044847732,0.345419112,0.078240548,0.003579868,0.016416618,0.188158536,0.360703002,0.02584743,0.268477947,0.276462083,0.081261587,0.449754642,0.254110663,0.318846779,0.021732177,0.296192429,0.01832305,0.128003436,0.023618163,0.119100436,0.177081519,0.058759353,0.215811295,0.01084521,0.15883776,0.181680922,0.293467465,1,0.469454613,0.232976185,0.088394598,0.228734722,0.0281777,0.412645752,0.337056671,0.186010699,0.205158114,0.185728135,0.304005437,0.281180641,0.243110859,0.000502017,0.203347192,0.369564752,0.063562818,0.288086783,0.167683685,0.333791613,0.211998641,0.231596342,0.077335181,0.396949864,0.012334777,0.331957051,0.122642114,0.147920877,0.323863997,0.431211218,0.128826225,0.05801048,0.379915457,0.219552746,0.207857751,0.074263001,0.652196157,0.18071016,0.201670052,0.147751251,0.196824729,0.340761175,0.27799966,0.240985225,0.008753622,0.12017709,0.185504548,0.226048467,0.13188163,0.075095338,0.219074635,0.032798386,0.192729164,0.143981825,0.289497217,0.075130328,0.114453038,0.132948727,0.133064574,0.081226454,0.34455622,0.203532956,0.160213495,0.10844012,0.071100891,0.071445832,0.14956694,0.060989834,0.019601849,0.150914342,0.459904666,0.385206711,0.377683176,0.144948252,0.263239823,0.17797257,0.089205099,0.148482255,0.354338089,0.222111523,0.133441572,0.010186272,0.147198294,0.237937636,0.267083252,0.662086134,0.232360747,0.038079241,0.017563356,0.145215737,0.179612309,0.037368041,0.371570096,0.248529818,0.319791997,0.103551389,0.086511468,0.060968867,0.240834787,0.099435272,0.146088217,0.237132456,0.107597089,0.383484559,0.185146186,0.145651269,0.300870376,0.31711853,0.13238923,0.213950206,0.054673055,0.145801761,0.369764925,0.020160592,0.169771009,0.139285524,0.419845096,0.263214085,0.256938601,0.19648697,0.069763209,0.162697144,0.434024767,0.157286552,0.136922845,0.104962685,0.041615167,0.108637116,0.011025051,0.269498888,0.186182735
0.19341694,0.112286447,0.404037035,0.264824476,0.477261903,0.199339802,0.105421678,0.282180416,0.007936072,0.218934282,0.312987553,0.177595918,0.127362564,0.034366942,0.333961843,0.182430561,0.314810959,0.657145145,0.021338334,0.009670339,0.041645516,0.113241794,0.248478537,0.01597547,0.133986163,0.246800986,0.258052493,0.271015667,0.162602008,0.184074419,0.095005182,0.115447279,0.06548008,0.158553682,0.079735653,0.269084877,0.107553436,0.428062493,0.131310706,0.112268503,0.207518717,0.001894002,0.26711753,0.134639261,0.167735106,0.037731022,0.077095035,0.241986243,0.087182414,0.176297191,0.172437774,0.258307428,0.138842101,0.157353777,0.226318135,0.164620486,0.469454613,1,0.279646934,0.072858313,0.299281128,0.080375437,0.282553684,0.249565449,0.299933362,0.208213032,0.181569809,0.253829309,0.637668923,0.231534889,0.075362036,0.344750816,0.315934137,0.183427385,0.135841587,0.092455616,0.324709356,0.118223427,0.298930247,0.156141052,0.255808288,0.097423411,0.281371637,0.09304737,0.226693285,0.065750662,0.64325474,0.129921005,0.15989261,0.181958481,0.168407413,0.108226403,0.068491045,0.324837667,0.190599488,0.36046066,0.013175438,0.287803397,0.097520376,0.234333046,0.209906679,0.145981785,0.179493024,0.26898091,0.087469517,0.23754745,0.229529405,0.085987352,0.004321635,0.188548354,0.322216907,0.349459926,0.12662982,0.212830174,0.288581498,0.065027336,0.162391804,0.322024031,0.226266941,0.020044625,0.017486851,0.002264604,0.131367155,0.088738359,0.137445828,0.167901856,0.17842783,0.217642441,0.2897014,0.314386929,0.384915748,0.34264678,0.086549852,0.25866405,0.173073901,0.266607087,0.101047994,0.177447545,0.061720321,0.01048829,0.316357368,0.110166337,0.238637745,0.020970899,0.005849652,0.016590804,0.2367512,0.233605026,0.23843621,0.202911887,0.072811,0.357191364,0.106222373,0.001692435,0.209565775,0.033124642,0.1749633,0.076692485,0.20470427,0.105601466,0.193615243,0.130453381,0.051840374,0.196698299,0.131126704,0.289863351,0.187182283,0.054593173,0.228389699,0.127299414,0.04437206,0.191161093,0.201834845,0.254473835,0.231729852,0.183715289,0.170075171,0.196034532,0.077011946,0.311384739,0.014780015,0.179780432,0.071125429,0.122419446,0.022072843,0.017712917,0.323650398,0.155178862
0.07238781,0.275662762,0.282021849,0.148060851,0.059081444,0.169891137,0.030140187,0.206508856,0.025835978,0.21428096,0.048547578,0.266419139,0.234002562,0.021210864,0.287101752,0.125312792,0.421896597,0.155346866,0.233886196,0.203795253,0.06547943,0.008063037,0.118798587,0.103685722,0.207754702,0.156730654,0.286332666,0.195553264,0.264481259,0.332962209,0.114890581,0.027683274,0.206006337,0.059057198,0.049890349,0.572209446,0.005335746,0.240085743,0.156515434,0.061697834,0.302804603,0.082517767,0.265839611,0.120473123,0.066583672,0.187172598,0.126150109,0.190612546,0.06858873,0.17576648,0.193332062,0.37303528,0.02612302,0.29169895,0.320744253,0.155921713,0.232976185,0.279646934,1,0.254864032,0.131197821,0.076984655,0.320051689,0.030239224,0.19957542,0.030412216,0.283572365,0.222880393,0.036418526,0.125681175,0.160738358,0.600441765,0.190352757,0.15290278,0.323680071,0.094186435,0.266754974,0.274513274,0.015822349,0.233564209,0.715414672,0.075582545,0.218670764,0.038332154,0.365214674,0.08763799,0.34148273,0.164186262,0.208217248,0.230138119,0.023254178,0.01785904,0.231883349,0.008260819,0.194309083,0.213271587,0.358621471,0.238507467,0.196727626,0.214358368,0.205107135,0.027023392,0.008600017,0.149493423,0.22974696,0.695558512,0.263782165,0.25663566,0.150423346,0.183302317,0.232559883,0.329746864,0.151893395,0.129671951,0.249814871,0.022117887,0.119247091,0.308112547,0.361766121,0.251639045,0.133844762,0.173359309,0.439011318,0.17295987,0.188103504,0.079293715,0.156693912,0.159200078,0.408676563,0.049153686,0.361837173,0.217302693,0.051296878,0.293069367,0.082770835,0.313110524,0.217900122,0.251484002,0.504403689,0.08429058,0.1320066,0.019752865,0.036531888,0.063535918,0.147385852,0.231525539,0.189059392,0.173396613,0.033246939,0.287220788,0.073955533,0.527897236,0.161977102,0.202041039,0.20286279,0.149128316,0.313353611,0.010581266,0.520024926,0.26953243,0.248708999,0.341133427,0.058262671,0.359762453,0.547864411,0.198234179,0.206649209,0.184899034,0.036748859,0.099118733,0.293087008,0.287593505,0.342726177,0.187546634,0.134005501,0.23015643,0.161837819,0.2425504,0.242297313,0.210249843,0.017134119,0.080081167,0.328284284,0.078978094,0.337300678,0.277469457,0.201768009,0.216169538
0.241994729,0.116754826,0.104246735,0.004212991,0.024655416,0.020207385,0.046048184,0.083650159,0.1431225,0.181604411,0.037856828,0.01929794,0.028579908,0.463094532,0.06175457,0.137246173,0.240688738,0.024588066,0.020447099,0.301046573,0.067401542,0.235784459,0.224253793,0.116661917,0.010131539,0.011755654,0.226590917,0.141385128,0.013298028,0.047888184,0.126180462,0.040300121,0.364832887,0.102291844,0.298063225,0.29261215,0.026557673,0.127124016,0.147237533,0.238961322,0.15349797,0.073611659,0.043914065,0.20571052,0.166994331,0.277786623,0.135546818,0.042666262,0.25803537,0.070550587,0.16420386,0.00314288,0.045435,0.0128913,0.436120242,0.177006964,0.088394598,0.072858313,0.254864032,1,0.200685065,0.002892116,0.291937001,0.044489909,0.053224485,0.188614585,0.21263026,0.003031412,0.067461716,0.168564132,0.551805138,0.237854012,0.208791371,0.172338898,0.139998572,0.059147898,0.109232555,0.152568026,0.008561156,0.065403357,0.344074347,0.385454436,0.095554452,0.005176296,0.406969512,0.103157723,0.076724882,0.126701239,0.05627554,0.207662031,0.081228742,0.108133591,0.14508668,0.067690085,0.077834417,0.13447317,0.152361616,0.024989335,0.099984375,0.073449748,0.251192822,0.552108587,0.055381153,0.170465519,0.014735792,0.215693091,0.11267981,0.20303608,0.071611357,0.123587624,0.077271092,0.243049784,0.050383014,0.127532384,0.027504548,0.086681074,0.013761956,0.127059472,0.31884385,0.094537552,0.081253727,0.494024035,0.029019329,0.158182543,0.158270631,0.011415974,0.10975023,0.148790503,0.320988487,0.057755988,0.059777459,0.136320098,0.075491319,0.08980815,0.184981328,0.035053405,0.054203251,0.315388552,0.062367698,0.015680718,0.16225597,0.104098797,0.024518923,0.103265958,0.267509304,0.519685351,0.103415165,0.013448452,0.027277479,0.108625063,0.31974584,0.228483873,0.219312058,0.34169567,0.022960747,0.106774688,0.38178808,0.434663435,0.227701048,0.006101762,0.23983458,0.358084556,0.286839618,0.126479793,0.309988769,0.076141837,0.078344895,0.271960993,0.07538964,0.135703515,0.070659637,0.209587113,0.710259728,0.151512679,0.222098422,0.063634466,0.405728552,0.012567283,0.028789961,0.058858466,0.096220272,0.018393701,0.372858294,0.033187107,0.132566941,0.730138989,0.113783747,0.002498038
0.104584285,0.154749686,0.179542349,0.149118166,0.124940108,0.016581343,0.12649992,0.350086854,0.030490041,0.110545075,0.130763132,0.338574099,0.153649338,0.279850566,0.443360154,0.076922783,0.135541122,0.302042856,0.150689512,0.119340422,0.05751265,0.264347154,0.712889805,0.060917931,0.467369019,0.159333988,0.175499773,0.067441579,0.306275434,0.072338317,0.135627188,0.065068472,0.095235415,0.159825893,0.292762772,0.169868199,0.092961068,0.091597035,0.105725571,0.044974181,0.211247607,0.097536684,0.375148234,0.194696685,0.063175795,0.070259945,0.101107201,0.149043136,0.045387513,0.519292874,0.125083671,0.34827629,0.13380589,0.383732025,0.074300616,0.190053546,0.228734722,0.299281128,0.131197821,0.200685065,1,0.0259396,0.152815816,0.039897715,0.245362274,0.157811123,0.005615618,0.420763517,0.139125627,0.748052469,0.076839025,0.157408431,0.074367237,0.063760885,0.205011459,0.197818137,0.210206128,0.101438364,0.028574592,0.044323861,0.150841842,0.274598356,0.678520625,0.03189481,0.004519658,0.001921968,0.191840134,0.064371737,0.155476658,0.011277538,0.079912106,0.035859438,0.034307656,0.109116838,0.090304609,0.065704793,0.069794123,0.37141795,0.032454949,0.392542202,0.013478121,0.23594789,0.020769081,0.528756906,0.29471397,0.077886058,0.121405554,0.10011036,0.03280001,0.56017399,0.188317989,0.144620027,0.085305267,0.05730861,0.015647621,0.045748926,0.032989893,0.26033505,0.000618036,0.125828565,0.148597691,0.028730381,0.126040953,0.055433068,0.022534941,0.020671929,0.508121845,0.085694523,0.131451275,0.440521255,0.229918996,0.581362657,0.11704272,0.187838332,0.715742994,0.432526018,0.09397882,0.138680129,0.028494896,0.043668565,0.626452061,0.055047107,0.218162602,0.119793444,0.087021643,0.052145867,0.005393312,0.106658671,0.073641408,0.274235476,0.207619268,0.162670563,0.189400955,0.069281104,0.314292657,0.096373944,0.08571093,0.233020061,0.170050331,0.284527258,0.185052326,0.012945918,0.285413283,0.34173572,0.077974935,0.157821144,0.060386388,0.017719205,0.233995633,0.17045605,0.148602869,0.004403677,0.065568422,0.088021373,0.878793733,0.131151188,0.297607901,0.276142268,0.239113576,0.457167324,0.023703283,0.120089023,0.03705088,0.083404589,0.174204019,0.247998005,0.102564045,0.057542579
0.085155064,0.323706987,0.110874337,0.191664812,0.057863806,0.122678618,0.022637209,0.13266987,0.054497792,0.450072943,0.015505091,0.314368152,0.011800801,0.018514635,0.031631496,0.130641513,0.090223698,0.180418018,0.058006448,0.025631776,0.178329472,0.01918596,0.016005762,0.266943851,0.022564497,0.025136845,0.128853054,0.072083204,0.204744893,0.100003046,0.521438981,0.209485859,0.022291919,0.107891674,0.035592236,0.123418659,0.011928323,0.505613258,0.334614087,0.019989593,0.125013138,0.008096256,0.168344252,0.11084594,0.212782363,0.089800519,0.045105207,0.04767147,0.050678525,0.156085523,0.033562623,0.118417287,0.10456941,0.313725118,0.03205975,0.133595048,0.0281777,0.080375437,0.076984655,0.002892116,0.0259396,1,0.013801492,0.1365372,0.188273237,0.05317034,0.050280029,0.203262196,0.067533314,0.024585626,0.067636125,0.139563678,0.094587411,0.035787192,0.254975555,0.053812866,0.066353941,0.046968395,0.171519688,0.258672578,0.006727707,0.034385226,0.075454321,0.418717994,0.009228583,0.085956072,0.245558815,0.009848187,0.258094716,0.075751276,0.03111609,0.062638703,0.003453403,0.017999104,0.076243858,0.670389154,0.046335244,0.124682859,0.064115532,0.223281323,0.066358901,0.067813341,0.072004413,0.077881175,0.14863466,0.021693007,0.019778339,0.172780851,0.057848137,0.08822361,0.140045573,0.016849613,0.420300982,0.1385461,0.065873589,0.508540309,0.153700057,0.050128347,0.010766827,0.077247703,0.234562232,0.040172313,0.021423342,0.022847997,0.109407974,0.101059325,0.037421638,0.369500143,0.086721858,0.003067316,0.182739058,0.134279126,0.165510737,0.192252285,0.056858728,0.005563563,0.202821194,0.131434585,0.05726654,0.037341759,0.013965796,0.044226724,0.0083838,0.313470777,0.098130867,0.056239168,0.150938437,0.1244575,0.01619027,0.148005581,0.057683489,0.021614021,0.093785377,0.167057805,0.113171185,0.079453289,0.035284774,0.005946076,0.124055888,0.301991229,0.118280361,0.064562325,0.002957824,0.064829818,0.022421162,0.561830343,0.131270667,0.02155009,0.068672181,0.030659229,0.092452107,0.064805052,0.026745138,0.112337652,0.049294432,0.167553363,0.035076544,0.41794546,0.531358284,0.001012857,0.087640622,0.031859981,0.02374039,0.004114944,0.086717015,0.030667636,0.182468957,0.247420974
0.022732897,0.257278186,0.38494635,0.007632295,0.164338159,0.133341637,0.187322538,0.245233109,0.315411922,0.334076566,0.227122461,0.130290782,0.006255912,0.000750698,0.251722798,0.131172029,0.470155555,0.098070124,0.082993638,0.016097836,0.230757772,0.140323565,0.085778724,0.055968915,0.229565833,0.144500808,0.389697661,0.352066492,0.167514276,0.019509456,0.210256556,0.027053746,0.097120468,0.079365013,0.110689406,0.488824274,0.091824388,0.247846118,0.232220384,0.061099931,0.296025355,0.241425892,0.225238758,0.098336504,0.30360709,0.150025075,0.07620393,0.019352892,0.117890846,0.164439165,0.197830265,0.263715448,0.088044893,0.15737945,0.25200213,0.412896742,0.412645752,0.282553684,0.320051689,0.291937001,0.152815816,0.013801492,1,0.228964708,0.18845578,0.092824881,0.186877894,0.287094683,0.158372998,0.115878768,0.139351722,0.381684361,0.537398096,0.113682363,0.292140838,0.142332703,0.364416964,0.202938793,0.172547265,0.108526111,0.446965133,0.083404472,0.253331557,0.018946286,0.232604829,0.331743398,0.329456008,0.122358825,0.159570201,0.342913303,0.219423863,0.224489778,0.049808143,0.273293706,0.151140264,0.197774844,0.105055604,0.164036278,0.289882235,0.228349844,0.426078228,0.1027496,0.290738382,0.096919628,0.158973281,0.165930347,0.177167045,0.173768433,0.081698773,0.101148455,0.253363661,0.781312578,0.102819629,0.101797437,0.174877601,0.119413538,0.184716588,0.354685425,0.251582835,0.092029012,0.104153412,0.058073336,0.019280524,0.064132865,0.002462103,0.157185341,0.106371669,0.302918385,0.644185095,0.296078009,0.154279217,0.219721593,0.068124856,0.205858515,0.091796369,0.311922217,0.235604035,0.194271454,0.004982183,0.081409211,0.157845617,0.387771336,0.243697748,0.184956552,0.042273921,0.108211658,0.158622896,0.133383578,0.112998187,0.333550979,0.066204339,0.573376684,0.139252436,0.201245254,0.118865423,0.203301489,0.240189407,0.075662455,0.263046265,0.141170102,0.291042166,0.225932425,0.041057105,0.344897881,0.31449722,0.079808242,0.196463135,0.077092587,0.105934096,0.229628065,0.042962824,0.166527029,0.223367573,0.316686317,0.156392582,0.239263744,0.06573342,0.123587387,0.15234966,0.316407071,0.117464718,0.08459019,0.210595482,0.108995164,0.148927602,0.179657742,0.262074844,0.141300261
